user,mercheant,amount,country,device,label
18805,FashionGo,75.56,UK,Desktop,0
18806,GourmetEats,275.29,USA,Tablet,0
18807,BookHive,488.33,Australia,Mobile,0
18808,TechWorld,381.76,Brazil,Tablet,1
18809,GourmetEats,383.53,USA,Mobile,1
18810,GourmetEats,477.92,Brazil,Desktop,1
18811,FashionGo,284.07,Australia,Desktop,0
18812,TechWorld,66.61,Brazil,Desktop,0
18813,AutoParts,126.64,USA,Desktop,0
18814,BookHive,171.6,Germany,Tablet,1
18815,AutoParts,352.8,Australia,Desktop,0
18816,FashionGo,96.4,Canada,Tablet,0
18817,GourmetEats,477.43,UK,Mobile,0
18818,GourmetEats,174.53,Brazil,Tablet,0
18819,BookHive,373.64,USA,Desktop,1
18820,TechWorld,117.97,USA,Desktop,0
18821,BookHive,250.61,Germany,Tablet,0
18822,TechWorld,94.28,USA,Mobile,0
18823,TechWorld,218.43,Canada,Tablet,0
18824,GourmetEats,378.58,USA,Desktop,0
18825,FashionGo,376.38,Germany,Desktop,0
18826,FashionGo,276.52,Germany,Desktop,0
18827,GourmetEats,205.48,UK,Desktop,0
18828,GourmetEats,298.58,Australia,Mobile,0
18829,GourmetEats,125.25,Australia,Mobile,1
18830,FashionGo,279.34,Canada,Desktop,0
18831,BookHive,192.71,Brazil,Tablet,0
18832,TechWorld,194.81,Australia,Tablet,1
18833,AutoParts,457.97,Brazil,Mobile,0
18834,GourmetEats,221.54,Australia,Desktop,0
18835,GourmetEats,341.37,USA,Desktop,0
18836,AutoParts,424.9,USA,Mobile,0
18837,AutoParts,277.29,UK,Mobile,1
18838,FashionGo,116.69,UK,Mobile,0
18839,AutoParts,102.59,Brazil,Desktop,1
18840,FashionGo,400.76,Canada,Mobile,0
18841,BookHive,376.64,UK,Desktop,0
18842,BookHive,303.56,USA,Tablet,0
18843,TechWorld,425.52,Brazil,Tablet,1
18844,TechWorld,25.25,Brazil,Desktop,0
18845,TechWorld,439.1,Germany,Tablet,0
18846,AutoParts,444.18,Australia,Desktop,1
18847,TechWorld,222.08,Australia,Desktop,0
18848,GourmetEats,131.57,Australia,Tablet,1
18849,BookHive,128.11,Canada,Desktop,0
18850,TechWorld,195.51,Germany,Tablet,0
18851,BookHive,437.61,Australia,Tablet,0
18852,FashionGo,60.39,Australia,Tablet,1
18853,BookHive,162.96,Germany,Desktop,1
18854,BookHive,384.58,Germany,Tablet,1
18855,BookHive,391.15,USA,Desktop,1
18856,TechWorld,352.29,Australia,Tablet,0
18857,GourmetEats,256.21,USA,Tablet,1
18858,FashionGo,242.54,Canada,Tablet,0
18859,FashionGo,259.57,Australia,Tablet,1
18860,FashionGo,258.88,Australia,Desktop,1
18861,GourmetEats,239.62,Canada,Desktop,0
18862,BookHive,304.07,Germany,Desktop,0
18863,GourmetEats,72.66,USA,Desktop,0
18864,FashionGo,190.46,USA,Tablet,0
18865,TechWorld,136.22,Brazil,Tablet,1
18866,GourmetEats,183.76,Canada,Mobile,0
18867,FashionGo,260.62,USA,Desktop,0
18868,FashionGo,120.32,Brazil,Tablet,0
18869,TechWorld,402.51,UK,Mobile,0
18870,FashionGo,486.06,Australia,Desktop,1
18871,BookHive,307.64,Australia,Desktop,0
18872,BookHive,115.98,Germany,Desktop,1
18873,GourmetEats,363.45,Australia,Tablet,0
18874,AutoParts,378.19,Brazil,Mobile,1
18875,AutoParts,156.52,Canada,Desktop,1
18876,GourmetEats,103.17,Brazil,Desktop,0
18877,GourmetEats,258.44,USA,Desktop,0
18878,FashionGo,265.31,Canada,Desktop,1
18879,FashionGo,43.58,USA,Tablet,0
18880,TechWorld,256.49,Germany,Desktop,0
18881,FashionGo,155.7,USA,Desktop,0
18882,FashionGo,123.34,Australia,Mobile,0
18883,GourmetEats,207.57,USA,Desktop,1
18884,TechWorld,442.72,UK,Mobile,0
18885,TechWorld,385.01,Australia,Desktop,1
18886,FashionGo,162.5,USA,Tablet,1
18887,FashionGo,261.01,Germany,Tablet,1
18888,FashionGo,441.21,USA,Desktop,1
18889,TechWorld,440.51,USA,Desktop,1
18890,BookHive,443.95,Canada,Tablet,1
18891,TechWorld,487.11,Canada,Mobile,1
18892,GourmetEats,222.87,Canada,Tablet,1
18893,BookHive,362.82,UK,Desktop,1
18894,AutoParts,216.41,USA,Desktop,0
18895,BookHive,421.08,Australia,Desktop,0
18896,FashionGo,398.51,Germany,Tablet,1
18897,AutoParts,78.0,UK,Mobile,1
18898,TechWorld,488.58,UK,Mobile,1
18899,BookHive,22.83,UK,Desktop,1
18900,FashionGo,138.85,Germany,Mobile,0
18901,GourmetEats,370.36,Canada,Tablet,0
18902,FashionGo,329.47,USA,Mobile,1
18903,TechWorld,19.4,Canada,Desktop,1
18904,TechWorld,332.37,Brazil,Mobile,0
18905,GourmetEats,489.25,Brazil,Mobile,0
18906,FashionGo,323.59,Australia,Tablet,0
18907,FashionGo,394.67,Canada,Mobile,0
18908,TechWorld,391.09,USA,Desktop,0
18909,GourmetEats,249.06,Brazil,Mobile,0
18910,BookHive,480.82,Germany,Tablet,0
18911,AutoParts,112.84,Germany,Tablet,1
18912,BookHive,235.38,Australia,Tablet,1
18913,AutoParts,239.2,USA,Desktop,0
18914,TechWorld,241.49,Australia,Tablet,0
18915,FashionGo,297.43,Australia,Mobile,0
18916,BookHive,454.77,Canada,Mobile,0
18917,TechWorld,11.67,Canada,Desktop,1
18918,TechWorld,421.1,USA,Tablet,1
18919,TechWorld,135.34,Australia,Mobile,1
18920,AutoParts,56.4,UK,Mobile,1
18921,GourmetEats,465.53,Canada,Mobile,1
18922,TechWorld,118.25,Brazil,Desktop,1
18923,AutoParts,386.42,Germany,Desktop,1
18924,TechWorld,445.52,Brazil,Tablet,1
18925,BookHive,419.03,Germany,Desktop,0
18926,FashionGo,103.38,Germany,Tablet,1
18927,AutoParts,16.34,Australia,Mobile,1
18928,AutoParts,192.57,USA,Mobile,0
18929,GourmetEats,220.22,Canada,Mobile,1
18930,TechWorld,262.78,Germany,Mobile,1
18931,TechWorld,178.34,Canada,Tablet,1
18932,GourmetEats,310.17,Australia,Tablet,1
18933,BookHive,309.59,UK,Mobile,0
18934,FashionGo,23.01,UK,Mobile,1
18935,GourmetEats,135.08,UK,Mobile,1
18936,BookHive,434.36,UK,Tablet,0
18937,TechWorld,16.04,Brazil,Desktop,1
18938,TechWorld,303.23,Australia,Tablet,0
18939,TechWorld,403.29,Germany,Tablet,0
18940,FashionGo,391.32,UK,Tablet,1
18941,AutoParts,85.61,USA,Mobile,1
18942,TechWorld,34.87,Brazil,Tablet,0
18943,BookHive,133.25,Brazil,Desktop,1
18944,BookHive,143.01,Germany,Tablet,0
18945,TechWorld,250.08,Canada,Tablet,1
18946,GourmetEats,159.88,Brazil,Mobile,1
18947,FashionGo,22.49,Germany,Mobile,1
18948,FashionGo,190.11,UK,Tablet,0
18949,TechWorld,222.64,Brazil,Desktop,1
18950,GourmetEats,58.99,Canada,Tablet,1
18951,BookHive,287.31,Brazil,Mobile,0
18952,TechWorld,209.06,Australia,Tablet,0
18953,GourmetEats,147.65,USA,Desktop,1
18954,AutoParts,99.05,Canada,Tablet,1
18955,GourmetEats,74.9,Germany,Tablet,0
18956,BookHive,271.38,Canada,Tablet,0
18957,GourmetEats,109.48,Australia,Tablet,0
18958,FashionGo,399.72,Germany,Tablet,1
18959,BookHive,434.87,Brazil,Mobile,1
18960,FashionGo,320.0,Australia,Mobile,0
18961,FashionGo,485.71,Germany,Desktop,0
18962,AutoParts,301.38,Germany,Tablet,1
18963,BookHive,205.34,USA,Tablet,0
18964,BookHive,283.25,USA,Tablet,1
18965,FashionGo,133.64,Germany,Mobile,1
18966,TechWorld,135.52,Australia,Desktop,1
18967,TechWorld,359.7,Australia,Mobile,1
18968,TechWorld,246.52,USA,Tablet,1
18969,FashionGo,185.44,UK,Desktop,1
18970,GourmetEats,499.78,Canada,Mobile,0
18971,BookHive,147.95,Brazil,Tablet,0
18972,TechWorld,235.5,Australia,Tablet,0
18973,FashionGo,368.22,USA,Desktop,1
18974,GourmetEats,108.94,UK,Mobile,1
18975,BookHive,356.86,Brazil,Tablet,1
18976,AutoParts,468.38,Canada,Desktop,1
18977,GourmetEats,148.23,Australia,Mobile,0
18978,BookHive,68.52,USA,Tablet,1
18979,AutoParts,147.19,USA,Mobile,0
18980,GourmetEats,97.75,Brazil,Mobile,0
18981,AutoParts,393.3,Canada,Tablet,1
18982,AutoParts,122.88,USA,Mobile,0
18983,BookHive,269.17,UK,Mobile,1
18984,GourmetEats,418.87,Australia,Tablet,1
18985,AutoParts,182.65,Australia,Tablet,0
18986,TechWorld,264.61,UK,Desktop,1
18987,BookHive,25.94,Germany,Mobile,1
18988,AutoParts,71.15,UK,Desktop,1
18989,TechWorld,246.92,UK,Tablet,1
18990,AutoParts,260.06,Brazil,Mobile,1
18991,TechWorld,415.5,UK,Desktop,0
18992,BookHive,281.78,Canada,Tablet,0
18993,GourmetEats,136.26,Germany,Desktop,0
18994,TechWorld,106.37,Brazil,Tablet,0
18995,AutoParts,162.31,Australia,Desktop,0
18996,BookHive,410.03,Germany,Desktop,0
18997,GourmetEats,385.59,Canada,Desktop,0
18998,AutoParts,273.4,Canada,Tablet,0
18999,FashionGo,419.25,Germany,Tablet,1
19000,AutoParts,194.79,USA,Desktop,0
19001,TechWorld,205.93,Australia,Tablet,1
19002,GourmetEats,97.62,Canada,Mobile,1
19003,GourmetEats,149.3,Brazil,Desktop,1
19004,AutoParts,157.03,Australia,Tablet,1
19005,AutoParts,465.65,UK,Mobile,0
19006,GourmetEats,17.06,Canada,Mobile,1
19007,FashionGo,292.51,Canada,Tablet,0
19008,TechWorld,130.64,Australia,Desktop,0
19009,FashionGo,489.38,Germany,Tablet,1
19010,BookHive,196.77,UK,Desktop,0
19011,BookHive,280.48,USA,Mobile,0
19012,TechWorld,461.22,Brazil,Tablet,1
19013,BookHive,324.61,Germany,Mobile,1
19014,TechWorld,252.04,Canada,Mobile,1
19015,TechWorld,374.13,USA,Mobile,0
19016,TechWorld,165.42,Canada,Tablet,0
19017,TechWorld,133.05,UK,Tablet,0
19018,TechWorld,126.33,UK,Tablet,1
19019,BookHive,324.52,Canada,Mobile,1
19020,BookHive,122.78,Canada,Mobile,0
19021,FashionGo,238.07,Canada,Desktop,1
19022,AutoParts,88.59,Australia,Tablet,1
19023,FashionGo,254.11,Australia,Tablet,1
19024,TechWorld,24.19,Australia,Mobile,0
19025,AutoParts,16.56,USA,Desktop,1
19026,GourmetEats,323.39,UK,Desktop,1
19027,GourmetEats,282.82,UK,Desktop,0
19028,BookHive,134.2,Brazil,Desktop,1
19029,GourmetEats,426.92,USA,Tablet,0
19030,AutoParts,235.29,Brazil,Tablet,0
19031,FashionGo,446.0,Australia,Mobile,1
19032,TechWorld,315.17,USA,Tablet,0
19033,AutoParts,377.19,UK,Tablet,1
19034,FashionGo,439.41,Canada,Desktop,0
19035,GourmetEats,53.94,Australia,Mobile,0
19036,GourmetEats,72.99,Australia,Desktop,0
19037,AutoParts,491.22,USA,Mobile,1
19038,FashionGo,143.83,USA,Tablet,0
19039,BookHive,448.39,Canada,Mobile,0
19040,FashionGo,451.38,USA,Desktop,1
19041,FashionGo,465.26,Germany,Mobile,0
19042,GourmetEats,151.04,USA,Desktop,1
19043,GourmetEats,268.58,Germany,Mobile,1
19044,TechWorld,82.64,Germany,Tablet,1
19045,BookHive,130.1,Brazil,Mobile,1
19046,GourmetEats,444.24,USA,Mobile,0
19047,FashionGo,468.92,USA,Mobile,0
19048,FashionGo,383.82,Brazil,Mobile,1
19049,TechWorld,87.64,Australia,Tablet,1
19050,FashionGo,59.94,Canada,Tablet,0
19051,BookHive,293.01,UK,Mobile,0
19052,FashionGo,366.03,Australia,Desktop,1
19053,BookHive,236.72,Brazil,Desktop,1
19054,BookHive,335.86,USA,Tablet,1
19055,TechWorld,369.53,Australia,Desktop,0
19056,GourmetEats,55.8,Canada,Mobile,0
19057,BookHive,396.18,USA,Desktop,0
19058,GourmetEats,241.45,USA,Desktop,0
19059,TechWorld,81.22,Germany,Tablet,1
19060,AutoParts,184.1,USA,Desktop,1
19061,BookHive,350.83,Australia,Mobile,0
19062,TechWorld,225.28,Germany,Mobile,0
19063,GourmetEats,327.68,Australia,Mobile,1
19064,BookHive,195.79,USA,Mobile,1
19065,TechWorld,398.52,Germany,Tablet,0
19066,GourmetEats,212.82,Australia,Mobile,1
19067,AutoParts,19.92,Canada,Mobile,0
19068,GourmetEats,472.94,Canada,Mobile,1
19069,TechWorld,435.11,UK,Tablet,0
19070,GourmetEats,49.65,UK,Mobile,0
19071,BookHive,413.21,Germany,Desktop,0
19072,TechWorld,384.6,USA,Tablet,1
19073,FashionGo,191.45,UK,Desktop,0
19074,AutoParts,258.93,Germany,Mobile,1
19075,BookHive,66.05,Canada,Tablet,0
19076,TechWorld,349.28,Germany,Mobile,0
19077,TechWorld,201.45,UK,Tablet,1
19078,TechWorld,262.02,UK,Tablet,1
19079,AutoParts,5.73,Germany,Mobile,1
19080,BookHive,334.05,Germany,Mobile,0
19081,TechWorld,151.85,UK,Desktop,1
19082,TechWorld,281.26,Germany,Mobile,1
19083,GourmetEats,467.81,Australia,Desktop,1
19084,AutoParts,233.22,Germany,Desktop,1
19085,FashionGo,141.17,Germany,Mobile,0
19086,AutoParts,31.8,Germany,Desktop,0
19087,GourmetEats,405.5,Brazil,Mobile,1
19088,AutoParts,229.53,Australia,Desktop,1
19089,TechWorld,9.42,USA,Desktop,0
19090,AutoParts,83.69,USA,Desktop,0
19091,GourmetEats,495.55,Canada,Mobile,0
19092,FashionGo,430.35,Australia,Tablet,1
19093,BookHive,418.41,Germany,Mobile,1
19094,BookHive,49.59,UK,Tablet,0
19095,AutoParts,397.49,Brazil,Tablet,1
19096,FashionGo,19.3,UK,Tablet,0
19097,BookHive,354.6,Australia,Mobile,1
19098,TechWorld,324.35,USA,Tablet,1
19099,GourmetEats,307.53,Australia,Mobile,0
19100,TechWorld,244.86,USA,Desktop,0
19101,BookHive,90.6,Brazil,Desktop,0
19102,FashionGo,33.78,Brazil,Tablet,1
19103,BookHive,348.78,Germany,Mobile,1
19104,BookHive,362.86,Brazil,Mobile,0
19105,GourmetEats,272.39,Brazil,Desktop,0
19106,GourmetEats,443.35,Australia,Desktop,0
19107,AutoParts,143.61,USA,Tablet,0
19108,FashionGo,362.23,UK,Desktop,0
19109,BookHive,309.18,UK,Tablet,0
19110,GourmetEats,467.43,USA,Tablet,0
19111,AutoParts,386.52,Germany,Desktop,1
19112,BookHive,366.16,Canada,Mobile,1
19113,GourmetEats,327.15,USA,Tablet,0
19114,GourmetEats,275.23,Canada,Desktop,0
19115,GourmetEats,485.56,USA,Tablet,1
19116,TechWorld,18.97,Australia,Desktop,1
19117,TechWorld,60.15,Germany,Tablet,1
19118,FashionGo,167.57,USA,Desktop,0
19119,TechWorld,246.55,USA,Tablet,1
19120,TechWorld,180.66,Brazil,Mobile,1
19121,TechWorld,310.95,USA,Tablet,0
19122,BookHive,248.17,Australia,Tablet,1
19123,FashionGo,104.04,Canada,Mobile,0
19124,TechWorld,439.19,USA,Tablet,0
19125,TechWorld,226.23,Canada,Mobile,0
19126,FashionGo,202.25,Canada,Tablet,1
19127,FashionGo,37.34,Germany,Desktop,1
19128,AutoParts,153.58,UK,Mobile,0
19129,FashionGo,163.06,UK,Mobile,0
19130,GourmetEats,466.31,Australia,Mobile,0
19131,AutoParts,208.66,Canada,Mobile,0
19132,BookHive,150.76,USA,Desktop,1
19133,BookHive,71.37,Germany,Desktop,0
19134,BookHive,305.97,UK,Mobile,0
19135,GourmetEats,64.56,UK,Tablet,0
19136,AutoParts,266.42,UK,Tablet,1
19137,FashionGo,224.48,Germany,Desktop,1
19138,TechWorld,198.61,Germany,Desktop,1
19139,BookHive,227.41,Brazil,Tablet,0
19140,TechWorld,270.09,Germany,Tablet,0
19141,BookHive,175.27,Brazil,Mobile,0
19142,AutoParts,351.73,Brazil,Mobile,1
19143,FashionGo,142.35,USA,Mobile,0
19144,BookHive,438.84,Brazil,Desktop,1
19145,GourmetEats,419.12,UK,Tablet,0
19146,TechWorld,420.48,Canada,Desktop,0
19147,AutoParts,239.83,Brazil,Mobile,1
19148,GourmetEats,382.41,UK,Desktop,0
19149,FashionGo,202.77,Brazil,Tablet,1
19150,FashionGo,304.67,Germany,Desktop,1
19151,GourmetEats,466.82,Canada,Desktop,0
19152,AutoParts,74.91,USA,Tablet,0
19153,BookHive,266.08,UK,Mobile,1
19154,AutoParts,376.25,Canada,Tablet,0
19155,GourmetEats,33.17,Germany,Mobile,1
19156,BookHive,29.46,Canada,Desktop,1
19157,FashionGo,316.41,UK,Mobile,0
19158,GourmetEats,462.57,UK,Desktop,0
19159,FashionGo,84.63,Germany,Tablet,1
19160,GourmetEats,53.46,UK,Desktop,0
19161,GourmetEats,460.37,Germany,Tablet,1
19162,AutoParts,415.05,Canada,Desktop,1
19163,GourmetEats,162.05,Canada,Tablet,0
19164,FashionGo,414.82,USA,Desktop,1
19165,AutoParts,33.78,Canada,Tablet,1
19166,FashionGo,336.53,Australia,Tablet,1
19167,TechWorld,174.09,USA,Desktop,0
19168,AutoParts,10.85,UK,Desktop,1
19169,BookHive,142.01,Germany,Tablet,0
19170,AutoParts,94.1,UK,Mobile,0
19171,TechWorld,230.2,Australia,Tablet,1
19172,FashionGo,315.37,USA,Mobile,1
19173,FashionGo,326.14,Australia,Mobile,0
19174,AutoParts,295.48,Germany,Mobile,1
19175,TechWorld,169.59,Australia,Desktop,0
19176,BookHive,473.6,Australia,Tablet,0
19177,AutoParts,477.69,UK,Tablet,1
19178,BookHive,76.73,USA,Desktop,1
19179,FashionGo,238.96,Germany,Mobile,1
19180,AutoParts,302.8,USA,Tablet,0
19181,FashionGo,154.43,Canada,Tablet,1
19182,GourmetEats,292.92,Brazil,Desktop,0
19183,BookHive,375.25,Australia,Mobile,0
19184,BookHive,457.46,Australia,Mobile,0
19185,FashionGo,223.29,UK,Desktop,0
19186,AutoParts,487.11,Brazil,Mobile,0
19187,AutoParts,384.87,USA,Tablet,0
19188,AutoParts,459.47,UK,Mobile,0
19189,FashionGo,227.42,USA,Tablet,0
19190,GourmetEats,218.43,USA,Tablet,1
19191,FashionGo,263.39,Brazil,Desktop,0
19192,GourmetEats,460.51,Canada,Tablet,0
19193,AutoParts,259.25,Germany,Desktop,0
19194,TechWorld,100.07,Australia,Tablet,1
19195,AutoParts,135.82,Australia,Mobile,1
19196,AutoParts,112.63,Germany,Tablet,1
19197,BookHive,359.15,Canada,Mobile,0
19198,AutoParts,382.02,Brazil,Mobile,0
19199,TechWorld,358.48,Germany,Mobile,1
19200,FashionGo,407.39,UK,Mobile,0
19201,BookHive,326.33,Australia,Mobile,0
19202,AutoParts,224.93,Canada,Mobile,0
19203,GourmetEats,377.01,Brazil,Tablet,0
19204,FashionGo,345.5,UK,Desktop,1
19205,TechWorld,96.34,USA,Tablet,1
19206,TechWorld,388.42,USA,Tablet,1
19207,BookHive,166.55,USA,Mobile,0
19208,AutoParts,495.52,Australia,Tablet,0
19209,TechWorld,238.43,Canada,Mobile,0
19210,TechWorld,10.76,Germany,Desktop,0
19211,AutoParts,431.87,Canada,Desktop,1
19212,TechWorld,345.61,Brazil,Mobile,0
19213,BookHive,145.75,Germany,Mobile,1
19214,GourmetEats,28.68,Brazil,Mobile,0
19215,AutoParts,26.65,Germany,Desktop,0
19216,BookHive,67.22,Germany,Desktop,0
19217,GourmetEats,273.83,Germany,Desktop,1
19218,FashionGo,245.24,Germany,Mobile,1
19219,GourmetEats,351.62,Australia,Mobile,0
19220,BookHive,11.11,UK,Tablet,1
19221,GourmetEats,372.48,Canada,Tablet,0
19222,TechWorld,198.37,Brazil,Tablet,0
19223,GourmetEats,280.53,Germany,Desktop,1
19224,TechWorld,263.47,Australia,Desktop,0
19225,BookHive,70.97,Germany,Tablet,1
19226,FashionGo,458.42,Australia,Desktop,1
19227,TechWorld,274.2,Australia,Mobile,0
19228,TechWorld,274.81,UK,Mobile,1
19229,GourmetEats,76.55,Australia,Desktop,1
19230,AutoParts,249.1,Germany,Mobile,1
19231,AutoParts,177.29,USA,Tablet,1
19232,BookHive,351.42,Canada,Mobile,1
19233,TechWorld,354.59,Brazil,Desktop,0
19234,TechWorld,392.81,Brazil,Mobile,0
19235,FashionGo,177.54,USA,Mobile,1
19236,BookHive,289.04,Australia,Mobile,0
19237,GourmetEats,216.07,Australia,Desktop,1
19238,BookHive,268.81,UK,Mobile,1
19239,FashionGo,161.46,Germany,Desktop,0
19240,TechWorld,150.55,USA,Desktop,0
19241,GourmetEats,485.08,UK,Tablet,1
19242,TechWorld,182.93,UK,Mobile,1
19243,GourmetEats,306.75,USA,Tablet,1
19244,FashionGo,415.66,USA,Tablet,0
19245,AutoParts,101.59,UK,Tablet,1
19246,GourmetEats,355.7,Germany,Mobile,0
19247,TechWorld,23.48,UK,Desktop,1
19248,GourmetEats,41.79,USA,Mobile,1
19249,TechWorld,39.46,Australia,Tablet,1
19250,GourmetEats,182.97,Brazil,Mobile,0
19251,AutoParts,449.78,USA,Desktop,1
19252,GourmetEats,9.57,UK,Tablet,0
19253,FashionGo,137.76,UK,Mobile,0
19254,GourmetEats,148.96,Canada,Mobile,1
19255,BookHive,163.48,UK,Desktop,1
19256,FashionGo,391.46,Brazil,Desktop,1
19257,BookHive,114.11,Canada,Mobile,0
19258,GourmetEats,204.88,Germany,Desktop,0
19259,AutoParts,25.84,USA,Tablet,0
19260,GourmetEats,268.87,Germany,Mobile,0
19261,BookHive,387.29,Brazil,Desktop,0
19262,FashionGo,415.68,USA,Desktop,0
19263,FashionGo,317.39,Germany,Mobile,0
19264,TechWorld,160.62,UK,Tablet,0
19265,BookHive,296.45,USA,Tablet,0
19266,FashionGo,416.4,UK,Desktop,0
19267,AutoParts,121.94,Brazil,Desktop,1
19268,AutoParts,493.72,UK,Tablet,0
19269,FashionGo,305.31,Germany,Tablet,0
19270,FashionGo,463.52,Germany,Mobile,0
19271,GourmetEats,198.44,Germany,Mobile,0
19272,AutoParts,96.4,Brazil,Tablet,1
19273,BookHive,321.18,UK,Tablet,0
19274,TechWorld,259.49,Germany,Desktop,1
19275,FashionGo,128.56,USA,Desktop,1
19276,FashionGo,378.8,Canada,Tablet,1
19277,FashionGo,333.64,UK,Tablet,1
19278,FashionGo,426.71,UK,Desktop,0
19279,TechWorld,320.97,Brazil,Desktop,1
19280,FashionGo,213.05,Germany,Tablet,0
19281,AutoParts,328.13,Australia,Mobile,1
19282,AutoParts,133.6,Australia,Tablet,1
19283,BookHive,366.38,Brazil,Mobile,0
19284,FashionGo,497.18,Germany,Desktop,0
19285,TechWorld,420.79,Germany,Mobile,0
19286,BookHive,44.71,Canada,Tablet,1
19287,GourmetEats,71.64,Brazil,Tablet,0
19288,BookHive,200.05,USA,Tablet,0
19289,FashionGo,421.52,USA,Tablet,1
19290,BookHive,431.74,USA,Tablet,1
19291,TechWorld,152.29,Brazil,Mobile,1
19292,FashionGo,206.35,Brazil,Mobile,0
19293,TechWorld,302.07,Germany,Mobile,1
19294,AutoParts,93.03,UK,Mobile,0
19295,AutoParts,376.57,Germany,Tablet,1
19296,FashionGo,82.19,USA,Desktop,0
19297,AutoParts,241.52,Brazil,Desktop,1
19298,BookHive,237.05,USA,Tablet,1
19299,FashionGo,457.39,Canada,Tablet,1
19300,FashionGo,181.31,USA,Mobile,0
19301,TechWorld,433.21,Canada,Tablet,0
19302,GourmetEats,177.16,Germany,Desktop,0
19303,GourmetEats,399.09,Canada,Desktop,0
19304,BookHive,109.53,USA,Mobile,0
19305,TechWorld,482.87,Brazil,Tablet,0
19306,FashionGo,447.44,Brazil,Tablet,0
19307,GourmetEats,158.22,Australia,Mobile,0
19308,AutoParts,13.02,USA,Mobile,1
19309,TechWorld,29.27,Canada,Mobile,0
19310,TechWorld,383.57,Canada,Tablet,0
19311,FashionGo,470.51,USA,Desktop,0
19312,GourmetEats,288.04,Canada,Desktop,1
19313,GourmetEats,73.72,Australia,Tablet,0
19314,TechWorld,13.47,UK,Mobile,0
19315,GourmetEats,436.84,Brazil,Desktop,0
19316,GourmetEats,310.69,Germany,Mobile,1
19317,FashionGo,351.02,USA,Tablet,1
19318,TechWorld,186.69,Canada,Tablet,1
19319,TechWorld,213.17,Brazil,Desktop,1
19320,AutoParts,109.37,Germany,Mobile,0
19321,BookHive,248.48,Germany,Tablet,0
19322,TechWorld,133.71,USA,Desktop,0
19323,FashionGo,289.83,Germany,Mobile,0
19324,TechWorld,328.8,Brazil,Mobile,1
19325,GourmetEats,429.88,Germany,Mobile,0
19326,AutoParts,304.36,USA,Mobile,1
19327,FashionGo,398.53,USA,Tablet,1
19328,FashionGo,370.74,UK,Mobile,0
19329,FashionGo,376.03,Brazil,Mobile,1
19330,FashionGo,416.58,USA,Desktop,0
19331,TechWorld,190.71,Brazil,Tablet,1
19332,GourmetEats,442.61,Germany,Desktop,0
19333,BookHive,202.77,Brazil,Tablet,0
19334,TechWorld,323.67,UK,Desktop,1
19335,TechWorld,96.32,Germany,Mobile,1
19336,FashionGo,207.79,USA,Desktop,1
19337,TechWorld,328.7,UK,Mobile,1
19338,AutoParts,365.34,Canada,Mobile,1
19339,BookHive,65.89,Australia,Tablet,1
19340,GourmetEats,177.31,Canada,Tablet,0
19341,TechWorld,451.2,USA,Mobile,0
19342,AutoParts,347.69,Australia,Desktop,1
19343,BookHive,61.48,Canada,Mobile,0
19344,BookHive,398.58,Brazil,Desktop,1
19345,GourmetEats,223.92,UK,Desktop,0
19346,BookHive,387.36,Germany,Desktop,1
19347,AutoParts,356.94,Australia,Mobile,1
19348,TechWorld,33.18,USA,Mobile,0
19349,GourmetEats,314.8,Australia,Desktop,0
19350,GourmetEats,152.73,USA,Mobile,0
19351,BookHive,303.92,USA,Desktop,1
19352,BookHive,266.66,Canada,Tablet,1
19353,BookHive,136.15,Brazil,Mobile,1
19354,AutoParts,261.95,Canada,Desktop,1
19355,AutoParts,46.21,Australia,Mobile,1
19356,TechWorld,269.85,UK,Desktop,1
19357,AutoParts,460.74,Canada,Desktop,1
19358,FashionGo,188.18,Australia,Tablet,1
19359,TechWorld,315.34,USA,Tablet,0
19360,TechWorld,338.86,Brazil,Desktop,0
19361,GourmetEats,49.12,UK,Tablet,1
19362,BookHive,287.4,UK,Tablet,1
19363,GourmetEats,393.93,Australia,Mobile,1
19364,FashionGo,136.72,Brazil,Mobile,1
19365,BookHive,206.18,UK,Mobile,0
19366,BookHive,298.33,Australia,Tablet,1
19367,TechWorld,131.83,USA,Desktop,0
19368,GourmetEats,20.23,USA,Desktop,1
19369,GourmetEats,340.88,Brazil,Tablet,0
19370,FashionGo,469.16,USA,Mobile,0
19371,GourmetEats,25.26,Australia,Mobile,1
19372,FashionGo,261.89,Canada,Tablet,0
19373,GourmetEats,440.0,Germany,Tablet,0
19374,TechWorld,246.35,USA,Tablet,0
19375,AutoParts,414.31,Canada,Desktop,1
19376,BookHive,331.25,Australia,Desktop,0
19377,AutoParts,169.49,Canada,Tablet,1
19378,BookHive,408.53,Australia,Mobile,0
19379,BookHive,102.81,Australia,Mobile,1
19380,FashionGo,403.04,Germany,Tablet,0
